Cleaning_Method,Surface_Roughness_nm,Defect_Density_per_cm2,Etch_Rate_nm_per_min,Interface_Trap_Density_cm2_eV,Fixed_Oxide_Charge_C_per_cm2,Minority_Carrier_Lifetime_us,PN_Junction_Leakage_A_per_cm2,Gate_Oxide_Breakdown_MV_per_cm,Pit_Density_per_cm2,Damage_Prob,Pass_Fail
SC-1,1.0878835145416834,244980.74719530324,9.210200877925255,455838304145.7056,4.3059426362054315e-06,16.141746669200387,1.592655473412377e-08,8.727332885656082,750.558641558917,0.5493981699608566,Fail
RCA-1,0.8664121805808674,311021.65570799314,9.7613701507618,308575035933.8483,3.497681987185718e-06,20.948443810737665,6.73135082199517e-09,10.063842278589881,76.88002844253535,0.3418646433650029,Pass
HF Dip,0.5519836339715412,227764.01059269466,1.4511042108478691,279765277295.3844,3.981537091511256e-06,50.79228669994016,1.2448949820116146e-09,11.940827088600084,45.20273460118919,0.2521992150006778,Pass
Piranha,1.1645313623667373,797264.0249312408,22.047350349757437,485454086045.6825,4.806829311553452e-06,13.752327166329943,1.8699845745323027e-08,6.776246822745398,935.5035572592142,0.752224447706658,Fail
UV/Ozone,0.5015871957866469,129956.31278587194,0.6824742667542228,166448193549.91254,2.0626261046355714e-06,75.36113638358273,-5.501912733418945e-10,12.720348651676508,64.74901840777277,0.21708481118292278,Pass
UV/Ozone,0.36128061779932985,83755.35027099548,1.1296615083646637,117808026674.98431,1.732388553230753e-06,45.138704691817175,4.599808381035803e-10,12.598197958818393,92.23169293635453,0.16681888684218663,Pass
SC-1,0.7717904762606765,266477.79700858676,12.969226773289524,525211822223.2788,3.3421397365430933e-06,28.967579729002306,1.4318150631668624e-08,10.988345071337601,341.3253647127651,0.4708176839950119,Pass
HF Dip,0.4176082568858106,183601.04779095258,1.8430621391869457,202350951442.21582,2.909643101267109e-06,39.97689251441632,4.424644611121417e-10,12.168915907141187,52.156561592593235,0.19936507683062096,Pass
SC-1,0.9526806003138242,578047.1979505452,13.032884812417041,525470982373.4948,5.01294483294431e-06,20.00021464759776,3.3528525602389575e-09,12.247354576332796,1134.0605425141944,0.6833625903782837,Fail
Piranha,1.227312062581846,794155.0790923535,13.509730199871658,663713871980.9281,5.571691098164069e-06,14.403170266308992,2.0235240389102715e-08,8.447937624511187,993.8439271743143,0.8053779700497934,Fail
RCA-1,0.9189638750122756,301055.18109090126,10.952801625721529,156079296893.8634,3.711136384815849e-06,35.29186695086738,4.62945607351991e-09,9.482002897415825,369.4883972260328,0.3554703762438353,Pass
RCA-1,0.7494844257683173,196597.44672057792,9.282579781717661,231178135142.46686,4.4544215836603e-06,19.043832625876387,9.40407882342859e-09,9.565498259200858,55.19863310614053,0.31962748777328037,Pass
UV/Ozone,0.36930116039738076,70336.50998098633,0.07599065405080146,72421646613.37439,1.7577960984141288e-06,50.880746991852966,1.0134968418087047e-09,11.407999139680314,57.88524955224358,0.16660448240477121,Pass
HF Dip,0.4840054679666852,250049.8072273635,1.7798936883769214,192470324046.61972,3.096881064958442e-06,45.68391356309059,3.0723791479177184e-10,10.608721214432565,185.93701528490314,0.21544140229648673,Pass
Piranha,1.1156198317633004,844769.93519387,14.916508433281166,590355366781.9143,6.756643952953235e-06,20.153235890194175,1.913476602446228e-08,7.648882598840775,593.2473168564404,0.7191376791934287,Fail
HF Dip,0.306644579021079,162445.60242196388,1.3864049994429388,270018148745.53284,3.243092058469203e-06,29.329131102416188,9.870258246733304e-10,12.606749316247095,115.38680184012541,0.23304620803017234,Pass
SC-1,1.2789870497754965,489144.71681793814,10.045427919787468,492517814269.0711,3.5187936320749835e-06,20.796135331565754,4.937630526768952e-09,10.658661890813923,509.4019452998889,0.6156365965478966,Fail
SC-1,0.9792476252829907,221963.95190101824,8.82867427437213,540400172505.227,5.756983734619952e-06,22.89908345501398,1.2955883326074481e-09,7.14630348195837,377.7198457044755,0.37871002253192043,Pass
RCA-1,0.9316420645649569,327209.4435270059,8.555604146976709,315205893026.08923,2.9421967984575075e-06,27.41806763014893,3.209155256652253e-09,10.335575605199198,302.435090513174,0.385662501502735,Pass
Piranha,1.6677840384777871,490692.3819965075,16.71956251524159,697277703217.2588,4.698176325886116e-06,15.607983734358626,1.771399062936836e-08,7.09487301385844,454.36845610159884,0.7205502419922297,Fail
UV/Ozone,0.3703960815730103,154949.84310174652,0.39477524172988376,104890462358.73358,2.750720689619734e-06,55.13261728475927,7.081371645808348e-10,12.08816304788068,100.89096747304242,0.21481702999882418,Pass
HF Dip,0.4643213981538745,295414.9805178183,2.5384109694574746,241064230446.02118,3.699256005590991e-06,31.81695187306485,6.750541044799249e-10,11.935184313564852,229.64598948027532,0.28668424013531485,Pass
Piranha,1.2831135801679758,605048.5917010405,16.604701127149113,627543553848.4054,4.567058575130221e-06,18.94009716326877,2.391050486767922e-08,9.450801306893506,554.987038090451,0.7123016082931621,Fail
Piranha,1.076619658140749,731146.2075010256,14.747469717504401,617428659893.9166,5.267461812477924e-06,16.179188102507826,8.166894424855843e-09,7.330737448448005,667.6498047493519,0.6786464220126358,Fail
SC-1,0.9379679656631483,567220.3513469421,3.9976845241526093,608340598840.3715,4.89110619827439e-06,14.944676434916635,1.2388498116852432e-08,9.915172818944743,586.7916815791664,0.563456452295684,Fail
SC-1,1.105807890916221,376460.09919955774,9.042628784123957,390524032008.29785,4.382095978454295e-06,15.251689067887817,1.4771767287867812e-08,9.238604467670063,751.7696652477687,0.6055947880177288,Fail
Piranha,0.9772946992833567,910796.1544467441,14.255985472226037,426104365355.3971,6.377212586613409e-06,6.9964064913793305,2.53922248197194e-08,10.804780190255517,466.32575646895026,0.7070256192510651,Fail
RCA-1,1.0367355769625195,271077.0583366055,6.557264770205951,325088862637.78467,3.92028922685146e-06,21.641942194725864,2.9006701276640337e-09,9.487334728822429,281.2006983015977,0.3822646653856466,Pass
Piranha,1.238074916526859,810980.6458058236,11.852813471287257,634877900150.7931,4.2229634061044515e-06,20.770485525619737,2.4036008057030884e-08,6.294152816847865,109.05339380872995,0.6364781165863215,Fail
SC-1,1.0727496425611087,395662.2451211869,5.323006494136073,593660910213.1978,5.707117924973675e-06,16.750283623140145,6.648602599197213e-09,10.20408894367581,740.1708483628728,0.6354264558486984,Fail
Piranha,0.9562990641469022,801035.6369622275,14.081672008045896,480242901901.67725,7.240930088362376e-06,19.71662324297484,1.03297892325342e-08,8.167730007189023,140.354796432392,0.609039608003898,Fail
HF Dip,0.6723052552428447,168349.12951412823,2.781528412554833,98507608594.94496,3.061179936280798e-06,48.66530887124529,8.397375412807612e-10,10.611698837832309,298.3482997907631,0.2491184002856724,Pass
SC-1,1.1285769654956215,598880.6620172015,6.048449875360528,436101424215.63855,5.002095162712713e-06,14.030356449007789,8.594928692341896e-09,9.72216064629593,477.17135190682615,0.6373888197713973,Fail
SC-1,1.1147021289597903,630437.3832222684,8.99408726247209,529192108791.0807,4.924033758072829e-06,16.710322463927827,9.016689276118941e-09,9.335311850065175,513.3388315956773,0.651254761613661,Fail
Piranha,1.103581508555689,531792.6654291368,16.144557852983457,442643881700.7363,6.798833108180168e-06,14.496156320151327,1.4332445261075883e-08,9.421981953672804,857.4021273770559,0.7463652103381271,Fail
RCA-1,0.9388501103600204,416382.3206054087,9.252666927263963,325092842531.19604,3.0649380078780932e-06,24.052352676990317,6.5529936862276145e-09,9.675213268599657,446.2860051630546,0.4297407098870496,Pass
RCA-1,0.5519217923573343,320362.95682388387,7.208262897879597,268757410942.95502,4.0431261646170795e-06,31.731810122572647,4.08138285279146e-09,10.012404988514277,96.35893406084791,0.3369845748113324,Pass
RCA-1,0.9408065165381382,211719.7178959267,7.346002623988572,345455496570.93677,5.440118443501579e-06,37.237682402973356,3.917112715095886e-09,10.366684595257794,164.85650831373158,0.34347756524711825,Pass
Piranha,1.630011626912403,780870.5128090956,10.473801034789155,438111590544.46375,6.061656484713091e-06,5.147214350582752,2.4755410546726555e-08,8.941552131841762,963.5944268803385,0.8217499085888177,Fail
UV/Ozone,0.25922521950361205,71266.8675196158,0.69666772836728,127449478794.65762,1.1618209384058088e-06,45.364056471598545,-5.489517527346822e-10,12.158015265220634,60.147306876044446,0.10822815718895024,Pass
Piranha,1.57666984062085,523607.432175832,7.121721910763448,518987755588.33716,5.579145321949547e-06,15.324431215369117,2.773990943028341e-08,6.966405085288927,853.7812394530357,0.7772909126455371,Fail
SC-1,0.8140843861127559,488284.8986811712,8.880075930965566,457872764174.0812,5.299833781495744e-06,16.45407320127325,1.6473764787060434e-08,10.183019485702946,94.58247561084418,0.4702995964143279,Pass
SC-1,1.0041545934265128,455503.9862574678,10.304366943632878,642499375492.6323,5.427898544346388e-06,19.75315898686467,1.6011419935789696e-08,9.21457790896135,581.4133032274979,0.6236117250060234,Fail
UV/Ozone,0.44796113923452324,33448.5700227569,0.6215074899529931,80758371821.21683,3.4013897546586956e-06,65.23970054105561,6.670171063218309e-10,11.689853887251198,2.6732995843017164,0.12487330668128194,Pass
SC-1,0.8656784965597587,494614.5121737247,11.506423257747818,552671931451.348,4.355341068045452e-06,28.83599292620743,8.353893448503296e-09,10.425194810477938,388.90250367019803,0.525609366640549,Fail
SC-1,0.8810636160328292,342639.70951355767,12.09217756398792,459534335845.5795,3.374219609110208e-06,25.144405581062184,1.1223722283768165e-08,9.783670782360977,277.84301971895565,0.41633510604357254,Pass
Piranha,0.7347948589841308,831522.5599052641,15.932582722154306,493878650026.8739,5.747890260883571e-06,21.60254097251806,1.8105779784413114e-08,8.25612269003159,541.6101154165317,0.5855228201904539,Fail
UV/Ozone,0.1973429923368691,105627.2651068177,0.0505025344557446,73032037869.30981,1.3852163736902161e-06,47.87503560244049,2.3151539156448658e-10,11.670367882493466,94.86798343669005,0.10998627656405108,Pass
Piranha,1.4023427947342568,738641.7669602376,16.574788139809048,299068884816.8368,7.385327653014779e-06,20.967770705504552,2.0855564609840205e-08,7.534285987497558,602.3439816047548,0.7075673647912756,Fail
UV/Ozone,0.3531769809169864,64068.63419646489,0.4594245023535732,90607914787.73254,9.620741931714845e-07,41.29703378007464,-1.774046215111825e-11,11.63454655657666,66.28112321614469,0.17947684105591624,Pass
RCA-1,0.6004394536697484,349181.3278892027,8.14332151108987,210875618323.46112,3.309305380488055e-06,30.859653362773813,6.585994394598844e-09,9.823851820997223,164.847859062379,0.2836238178503813,Pass
Piranha,1.365183610900422,656201.9226949043,12.83135390668485,567431039442.3119,6.3421505167359044e-06,26.268523850996598,3.739299015134344e-08,7.6787247466980055,390.5613129786369,0.7205059427445567,Fail
SC-1,0.9420125346125072,522234.1524494105,7.946091008869464,490428121984.6233,4.74894881508027e-06,17.673268342898663,8.788457566851939e-09,7.472811254877217,418.8179504577897,0.4615032361897992,Pass
SC-1,1.2414107078322525,479453.54471512715,14.893463421887226,439218743989.9816,6.038681629140308e-06,14.839914330376095,2.809841648155802e-09,8.196355055242925,628.8011669574589,0.6450068643006247,Fail
Piranha,1.302290001740149,999334.9476325652,11.267490260939402,622401973297.8301,7.104830895362154e-06,10.594830829901355,1.3587453674919148e-08,6.540883835919063,732.9361723453693,0.7482758677782549,Fail
Piranha,1.2411113600423331,753442.0873316809,12.963954335885438,399916174527.3393,5.594628237719613e-06,16.15530756055097,1.5420991919412472e-08,7.603531838993023,775.5358740663798,0.733434596063597,Fail
RCA-1,0.6136929382525519,407034.6008386221,4.557494524565735,406932067993.27203,4.7523218260901205e-06,35.19050439169103,8.75337353707585e-09,11.414437081963579,285.4411729186928,0.37838271590194666,Pass
UV/Ozone,0.09883459530616337,200956.64929917187,0.10450826192675207,47801700053.65636,1.0811439623393023e-06,47.64202218859859,1.7396763662464226e-11,11.381733480975583,67.17471684795842,0.15318327488643368,Pass
UV/Ozone,0.4008644066572182,111948.58367947317,-0.5311238804004051,129242869032.8742,2.4117819081522672e-06,50.615114228957935,-1.0668923354450447e-09,12.693871640891846,16.6844377520582,0.192924861527164,Pass
RCA-1,1.0777746373129033,319718.3131958514,5.979465597413676,248707560605.4887,4.9030313611322846e-06,45.26562857185035,8.945360125516835e-09,10.292300776899129,520.6040927393808,0.5129106073729577,Pass
Piranha,0.9581809165422789,807920.1852450031,9.718794237923072,579554646182.9813,6.379440562790675e-06,16.774711959012116,1.1631713472601618e-08,8.252388538841306,301.8190654920703,0.5879684666103842,Fail
RCA-1,0.8717288643909088,297170.733713211,11.681435147750555,226673328053.75748,3.3172599228444436e-06,32.57757880774193,6.522105592284698e-09,8.299857925609532,394.07120958163847,0.38080159829074905,Pass
UV/Ozone,0.28508491901676436,108607.72786165924,1.1308260908400163,85740102033.24593,1.764450128390292e-06,45.224620849744824,-1.3071470231236662e-09,12.19850614415008,100.08950882007534,0.1546610699877346,Pass
HF Dip,0.4773969388682437,320714.97398719186,2.6291886033995526,276343986468.7973,3.804023042488739e-06,27.2379333102594,4.3609953923030874e-10,11.011709162815993,162.79340371057924,0.2659380959914618,Pass
HF Dip,0.42917881075526115,147273.15646074907,2.4242722347285683,202141340652.3181,2.737649517714889e-06,50.00796382871373,3.3288833278117093e-10,10.461850056673114,207.6007726267729,0.2342481447437145,Pass
UV/Ozone,0.3646454063228977,30322.538190376086,0.3121404172151162,194189907814.23813,2.4373258053131513e-06,60.5288987245224,-2.754736498063481e-10,12.634719666337944,112.66788388910672,0.16169135556934386,Pass
HF Dip,0.4670479978052263,171676.24617073385,0.5810972503387906,243971862766.10614,2.4494365220278457e-06,48.64590567355307,-1.0293971880592046e-09,11.058316103618884,134.9286405152372,0.2507251428085425,Pass
UV/Ozone,0.14777643811753138,138165.51226530323,0.7130604772698885,68509843424.37278,2.388657709688342e-06,54.29771621331804,-4.891692032995769e-10,12.456483302447099,93.92670633030407,0.1233566288052252,Pass
HF Dip,0.828179903235642,263842.93732421275,2.048560224260072,241293280053.19577,2.6550605128694837e-06,43.48069810683505,1.2349035137898594e-09,11.373961824422516,205.0333088174378,0.30975586733223165,Pass
SC-1,0.8822394458421113,352708.6742595856,11.845929259225414,517405481029.5034,5.11548206741413e-06,13.987955266990891,1.1157457530644802e-08,9.662145823012109,0.17791443433840115,0.44999372147934025,Pass
UV/Ozone,0.24061535926049574,50828.282139351664,1.609073892157383,86133748015.69202,1.8422925512051161e-06,45.30931074391267,2.9861813297784265e-10,11.601795073094477,42.11647058431168,0.1342010682410907,Pass
UV/Ozone,0.1370357700121137,155274.69825937643,-0.24637497039930195,77532973356.07181,2.208772708977478e-06,38.79579733599472,-2.593094998634946e-10,11.287962736645463,29.887636673764728,0.1548328277315302,Pass
SC-1,1.206139783950222,494714.7503939898,7.007941805275795,553466223097.9419,5.058097123256014e-06,21.27781930673909,9.366354877601833e-09,11.151089579896974,332.7643332933332,0.6585154167455053,Fail
RCA-1,0.66546456721559,268754.66655599506,6.288022401060233,99337815197.52216,5.087203277651198e-06,22.879835141112785,6.455768941388314e-09,10.832179251387206,271.88531487972875,0.3163757086319214,Pass
HF Dip,0.498015208015313,255613.87484618652,3.5314669010898276,175913074974.734,3.7505176195549277e-06,39.98739238975513,1.1812314728660803e-09,10.609935643008628,151.78440570596956,0.2323388337983627,Pass
UV/Ozone,0.22988652222568073,166789.01210393797,0.365178241579434,51780685946.515976,3.041844500443612e-06,50.381147364549044,-2.0883746970839653e-10,12.239672950418345,60.01650499352411,0.1102712817637697,Pass
Piranha,1.5777301889356796,728748.1425078018,11.239344461793255,596186182338.4554,4.008324560294746e-06,8.754031547151106,2.2997031305192093e-08,9.035451745780248,499.894334423151,0.7163720217793139,Fail
Piranha,0.9141931449976897,561214.920186752,16.585354374786572,663682503930.7777,8.041525046047736e-06,16.152229084344732,3.335672799720309e-08,7.868411930980406,730.2976072457803,0.7516297451897892,Fail
RCA-1,0.8112937423231356,374864.54847285006,8.60456367922216,237879794500.75912,4.776294721726982e-06,28.12174821105807,8.675620594741255e-09,9.44413984046017,282.0741714464722,0.3665957795320783,Pass
RCA-1,0.5848038690387833,175879.08218384467,11.52187379699843,302533253647.6644,3.7408034432245282e-06,41.24354013959395,4.0303788989643405e-09,10.610698581270794,351.4604196599611,0.316444646114212,Pass
UV/Ozone,0.11935992182541948,-24523.5051246277,0.5942208264540008,153275010228.08038,1.933744714173246e-06,48.26490723877016,-7.64985617749976e-10,11.902530163749976,53.34580410299478,0.11514403602667517,Pass
RCA-1,0.8236366374417854,210397.11636437735,6.347393155639256,261996577191.0086,4.093876387375623e-06,19.94685010849755,4.250475485226026e-09,10.658464720392821,217.7149332793124,0.3426387405817853,Pass
UV/Ozone,0.3863615564504265,164255.48401385592,0.046956389072127125,41973263707.23236,1.9051081303983128e-06,58.134797073287885,-4.990198130696736e-11,12.932497261468214,82.00305933536099,0.13055223125027735,Pass
RCA-1,1.014282973014079,205699.9541892956,8.541602141778363,427492072604.04987,3.961551194196518e-06,32.606141658444464,3.867300452791941e-09,8.64651185291388,286.04427280816054,0.3902984225193923,Pass
RCA-1,0.8237307395100513,288104.94688133145,8.684782120749023,195826667099.25797,3.89456326431688e-06,24.659830363765426,7.547158652391207e-09,9.409018496980892,352.89143934886863,0.367131250890591,Pass
Piranha,1.0511123806641993,932059.2289848046,6.580098785900401,623741704579.552,5.258288705112591e-06,10.393306523672269,2.82590434915239e-08,8.153084642334495,935.0552981834657,0.7879735336319742,Fail
SC-1,0.9019071903175757,418733.0886304951,8.118139455273193,516431427687.0909,3.98705459099804e-06,27.699433478424215,1.0478560349356509e-09,9.108475101451178,440.9304108320296,0.48351240886273616,Pass
Piranha,1.1529794170286944,707209.4292279457,12.495332602963066,667370505457.7775,6.040113864027038e-06,16.463441435864087,2.905957037171923e-08,5.904076444212942,444.58655751715844,0.6762686419045673,Fail
RCA-1,0.5011935324831318,417907.95631926804,8.597471956919545,214654738698.2759,3.937962178475059e-06,34.28297896643127,8.154828593950627e-09,11.216250494451165,239.49730912109925,0.35145388428399105,Pass
HF Dip,0.5462455742544152,182309.54557873576,1.0322459344240915,217276707593.9274,2.9361646393255843e-06,48.62108499303506,-1.0243756657374102e-10,10.534894397683399,320.6809737089004,0.22597177678453628,Pass
SC-1,1.4787284535486716,495342.3843110136,9.880460535914304,495015499893.892,3.103189006777592e-06,13.991162680944578,8.375159493749585e-09,8.19676830167834,134.8164488764798,0.5474703613977352,Fail
SC-1,1.0236359015772083,462188.4779370129,13.127010017325594,595999445525.1351,4.801209116400976e-06,25.397781903271994,2.2513280718185808e-09,9.061733221930348,241.25992221652987,0.5205299764309953,Fail
Piranha,1.2257046029286531,685861.9655185143,11.39863492503089,641746618813.0902,6.5945756225410815e-06,13.762190295962931,1.3728906357439559e-08,8.306156669917915,643.7803592592526,0.7475902633356836,Fail
SC-1,0.8477207032085987,744711.3913343621,8.264587225244778,524118100988.42426,7.437933809435584e-06,22.506466978753526,1.022870284613211e-08,9.46754721451166,571.6910150456487,0.6123645763698684,Fail
Piranha,1.134827614025086,774389.978546587,15.970166625317102,654356372998.8853,7.1734696472105314e-06,13.661309856726326,9.7258312698119e-09,6.768157489411137,210.5818846210359,0.621169627311334,Fail
Piranha,1.4932546623138607,821063.082074447,6.516320492447559,728590015801.1484,5.811693758370082e-06,14.63394991581896,2.083112527933748e-08,8.375672792703876,788.9420482991266,0.8159695600180126,Fail
UV/Ozone,0.4224510286933415,74571.54665749267,0.39897876053778353,142249236772.50473,6.188062469709979e-07,49.58739575860979,4.098786619056054e-10,12.071278744665323,9.277487511401501,0.13924717582636523,Pass
SC-1,1.0504907896181284,621143.1779482615,4.428661171726496,512828055502.73914,4.430756077391202e-06,27.188548079288307,1.0926714252095725e-08,8.085099276683465,524.6175783443871,0.6230180507840476,Fail
RCA-1,0.831645256736616,296026.8354715763,10.500812038566382,188108404188.91174,4.620269044464537e-06,29.264073906891824,2.492050148762496e-09,9.60924553083685,336.9723320972175,0.34767073327153436,Pass
UV/Ozone,0.41663577678012315,51552.49900028517,-0.5632815530197375,67041986107.16585,8.003534956893529e-07,44.119997268283434,1.485363974372846e-10,13.121848867111655,86.12389492691005,0.14690512841690465,Pass
UV/Ozone,0.12677072964842895,173576.25876634053,1.0275069761153373,85394251722.53436,2.06934214258543e-06,41.22104571136148,-3.930723078669606e-10,12.584558805761233,6.539157550518027,0.10912716622193583,Pass
RCA-1,0.8266273959231858,396719.0163473511,7.145825315036296,355774604597.6325,4.053744837487601e-06,39.41428026549312,8.75674831909104e-09,10.030118212072143,276.0325839963005,0.40330615794019226,Pass
SC-1,0.9147671415279236,652250.6115722287,11.662838285454281,504869634641.8247,2.648418175882157e-06,26.152788065043968,1.62999051880048e-08,7.597640177720598,489.3950580704823,0.5450811940228254,Fail
RCA-1,0.8280909055957992,383500.87013657106,9.396525789482663,174641345731.75146,4.292237634871411e-06,22.838862723149322,8.24131505339061e-09,9.142049430418588,140.29497763002684,0.3590751457256868,Pass
UV/Ozone,0.2403310670939539,123090.25063452011,0.5032244761182112,56248792251.31469,3.0968886789511284e-06,45.31052588052225,1.2941846280165238e-09,11.501240138201391,0.4134007562726616,0.16901811024684646,Pass
UV/Ozone,0.3989777925102401,199498.47495106744,0.31910857963229966,44381025658.07957,2.7641332942720045e-06,56.396671863791326,-4.0465821764323883e-10,11.280639400167999,85.71397215254714,0.16571321109572223,Pass
SC-1,0.8295069822549024,495421.220523363,12.591560552996054,424836328036.9004,6.967599849131877e-06,12.46697620739077,9.830425934237321e-09,9.26317920632121,124.60474938399676,0.5393692180162423,Fail
RCA-1,0.765212818613798,362666.6629087856,7.54047381421267,439994217021.72406,3.984007246209456e-06,27.225424347701072,8.702293783902508e-10,9.505453442244868,266.0869017657252,0.390878011256492,Pass
Piranha,1.3517542726041243,745329.3264851447,8.574062271402006,798667066889.3369,7.682245487950679e-06,12.614968172718044,1.7330169842228012e-08,7.363282356685234,747.4037533549537,0.7967390143424186,Fail
UV/Ozone,0.38328624566903935,79041.62222628701,0.5377704383177555,87811367660.6499,2.462524952262319e-06,53.82329354390203,2.0493934031062227e-10,12.666415025593857,-15.778828077952284,0.16145836385436876,Pass
UV/Ozone,0.12004541273327636,62657.28687791875,0.6120390658187221,66986735369.540344,1.970723438375596e-06,30.652085591777595,-7.32233549867095e-10,11.532138655749522,117.63557269713962,0.14441370226062403,Pass
RCA-1,0.9317628652705028,389040.9987874877,7.24646012050855,260873238225.04318,4.658355140694098e-06,25.9849380253861,4.665746517180269e-09,10.363709740513805,165.81514073739265,0.3992694360478325,Pass
Piranha,1.4693968504436647,756795.5915263437,11.882072516493833,750930550073.7396,5.1799234525940125e-06,13.876934279599713,2.5429398943628264e-08,9.268299584533462,424.86841483642706,0.7945974014519815,Fail
SC-1,0.6439447295307282,675757.6825267085,6.9894066440795655,371828353509.0608,6.096672479099468e-06,20.771980378816647,5.856155765180419e-09,9.393147807755438,207.46338219447478,0.47386250756186965,Pass
UV/Ozone,0.46903067505236773,147693.1706975481,0.21618627634855697,131017772494.60626,1.3795830822127534e-06,65.57896892035218,-8.607487321861358e-10,13.260362408589197,-5.244813356692653,0.18557368141258668,Pass
Piranha,1.1542794098402076,516508.77708028717,15.45200127113619,533685368164.9909,5.763320507972907e-06,11.642969790932074,2.1415966160157735e-08,7.787478840349996,596.9091251042977,0.6917072247187681,Fail
SC-1,1.351951134100785,423472.65095847764,11.95363048758854,539663780433.02515,4.116372426910199e-06,16.70369694317455,2.8797711570348392e-09,8.679218866896598,490.8181870360874,0.5968482488839911,Fail
SC-1,1.0515789214607891,518387.00677540735,8.943958790952319,432300269470.4025,4.087633648479021e-06,16.97411058537274,1.4271489411782068e-08,8.859344054176189,435.33753434306135,0.5420939360438692,Fail
Piranha,1.094877533341481,798718.10612279,7.707446963878561,494747635808.42975,7.4539818254446395e-06,17.30936647346905,1.4509484759655463e-08,10.610537522627105,734.7795087523131,0.7507743132179778,Fail
HF Dip,0.499167703408173,252702.72369910832,2.6183103927084703,199616906793.95734,4.488040750093442e-06,32.79273941553746,2.6410604211875007e-09,10.981666289611752,123.40551483225967,0.2153743819382416,Pass
HF Dip,0.34173159440886913,169910.72806932149,2.5834863884313175,170861949039.54626,2.2994329373954393e-06,34.671342168714936,1.4217754573745846e-09,11.000822280261028,141.30625386652443,0.1635219197174671,Pass
Piranha,1.0558055269021294,684331.739313674,28.732443421545106,358760195891.1833,7.493849049150124e-06,11.001517020503467,1.962389828240862e-08,10.594262338222649,220.81398271384242,0.7100241839815938,Fail
Piranha,0.8017859422848048,663375.1713224924,10.835242951742844,513232561004.27325,7.155235426321544e-06,21.088432713879968,1.982330235126738e-08,7.702875204657252,414.0834615255857,0.6132874558121444,Fail
HF Dip,0.5255518576826782,177398.99152534403,1.4315336237938805,229383363351.69037,2.461004925577061e-06,39.584589319272496,7.107669182716011e-10,11.25774213510991,192.13312845058448,0.23726312168218242,Pass
RCA-1,1.0301789945993214,440004.9386635572,10.299923168512947,358071201819.9354,4.235788650337022e-06,19.696660093997895,7.437682028682048e-09,10.88165625760851,189.5219316728313,0.4611411160301588,Pass
HF Dip,0.6318527010101933,232811.0837870739,1.638324488064893,248792839345.90314,4.103763692817421e-06,27.570818947205797,1.7273078671206187e-09,10.69621115127403,221.9033878219162,0.2706202415414694,Pass
Piranha,1.2068784568648714,668544.7397171718,5.822909785275997,659062352499.2695,5.4286578084099034e-06,14.950571723776495,3.3914376535061166e-08,5.831456196245815,571.99033631711,0.6826871247444662,Fail
SC-1,0.9555543213414991,599757.0881166784,12.744561567954612,467963611973.713,5.854935684063784e-06,21.902506775182985,1.3822097032908741e-08,9.577777240865421,593.8923026156021,0.6484454243952962,Fail
HF Dip,0.5499318151506017,228226.8516996539,3.0455649988597298,216125286136.21497,3.479017017387848e-06,39.4009223735666,1.4934379716110776e-09,10.615625523346923,116.5043722393259,0.26549441351807085,Pass
SC-1,0.7196713950062791,543045.5748753278,6.9931553179840344,588490786380.7968,3.912067082702864e-06,30.389495691948593,1.577135528542647e-09,7.9225032433008895,519.3755817778707,0.4587111275314997,Pass
SC-1,0.9329162383211628,395291.3397213387,12.990730501688086,464136074088.5818,5.761237903505359e-06,20.25774642447351,7.026128708889358e-09,8.862514950507395,17.88789936497422,0.4217469510743044,Pass
UV/Ozone,0.1798822682867849,120471.56279363099,0.9043928254160918,74898411951.28702,2.41390743484486e-06,67.79324309775353,-4.353492017402784e-11,11.431673821426612,90.51472297263106,0.1303882582243712,Pass
RCA-1,0.7236259890902279,281693.94657317956,13.893052160833314,247645167661.86487,4.161875312275593e-06,28.949967739511678,8.942736902229592e-09,9.221965360373598,332.281814854877,0.3769815989616807,Pass
SC-1,0.8125261016392117,643970.3751070166,12.171061624016678,684088052338.3856,3.961685509839117e-06,28.431812872573094,5.899396810253532e-09,9.54124521308056,691.0739026840471,0.6271672893837956,Fail
UV/Ozone,0.2528297057213373,57310.11882745706,0.4562369545550471,159412536784.4403,1.643581414132816e-06,45.99377295102641,1.341661331152292e-09,12.11349542116707,28.455295935676062,0.14886018101150683,Pass
HF Dip,0.6418802657110442,200678.9664645789,2.8595676763236435,262627341988.83908,1.9464836033582677e-06,42.154041618158196,1.5227690206698834e-10,10.977551126339186,167.78749436501386,0.2162191328906894,Pass
UV/Ozone,0.3624974538584005,74069.0318709687,1.5744967510003787,115428489123.65361,1.954739947092129e-06,47.37896601771819,1.0169446508976883e-09,11.342607974570777,-22.606730504230963,0.12502496183190748,Pass
SC-1,0.6456446878535627,805724.2521857441,6.890814996808491,441537220331.7263,6.254550332724555e-06,16.840994971291614,1.6644810245787296e-08,9.899062200277397,532.5158800489866,0.6248172870429709,Fail
HF Dip,0.6560593783515205,178511.47825890663,1.646256961909632,134125521265.82115,2.9897150792025918e-06,43.4571372316818,1.7302103368292242e-09,11.391914659300795,143.01793719264242,0.20859414982149704,Pass
